city,price,reply time,guest favourite,host since,host Certification,room_type,host total listings count,consumer,total reviewers number,accommodates,bathrooms,bedrooms,beds,listing number,host response rate,host acceptance rate,sales,area
1,179,0.0,0,3341,1.0,3,1,0.4773326265667602,74,4,-0.48496418734974894,1,2,1,-2.5850174322876724,-2.6095611164300907,0,1
1,405,1.0,1,3799,1.0,3,1,0.48122354032541487,98,4,1.0389956377169756,2,2,1,0.44105535025487397,0.5670915025811464,222,1
1,500,0.0,0,3770,1.0,3,1,0.5940600393264029,19,5,0.2770157251836133,3,4,1,0.44105535025487397,-1.5398719692120209,254,1
1,94,1.0,0,5207,1.0,2,3,0.5084599366359983,480,1,-0.48496418734974894,1,0,3,0.44105535025487397,0.6319211478670901,117,1
1,113,1.0,1,3279,1.0,3,2,0.5318054191879267,233,2,-0.48496418734974894,1,1,3,0.44105535025487397,0.04845434029359735,77,1
1,175,1.0,1,3978,1.0,3,1,0.5201326779119624,32,3,-0.48496418734974894,2,2,1,0.44105535025487397,0.6319211478670901,92,1
1,439,1.0,1,3293,1.0,3,1,0.4967871953600339,12,5,0.2770157251836133,3,3,1,0.44105535025487397,0.6319211478670901,219,1
1,43,1.0,1,3335,1.0,2,5,0.5746054705331292,21,1,0.2770157251836133,1,1,5,0.44105535025487397,0.34018774408034386,51,1
1,75,1.0,0,3314,1.0,3,13,0.4890053678427246,313,4,-0.48496418734974894,1,2,15,0.44105535025487397,0.34018774408034386,250,1
1,42,1.0,0,3335,1.0,2,5,0.5940600393264029,2,2,0.2770157251836133,1,1,5,0.44105535025487397,0.34018774408034386,286,1
1,125,1.0,1,3278,1.0,3,2,0.4773326265667602,53,2,-0.48496418734974894,1,1,2,0.44105535025487397,0.6319211478670901,290,1
1,40,1.0,0,3312,1.0,2,16,0.32947790373787933,38,2,-0.48496418734974894,1,1,16,0.44105535025487397,0.5995063252241182,236,1
1,135,0.0,0,3292,1.0,3,1,0.5940600393264029,4,4,-0.48496418734974894,1,2,1,-2.5850174322876724,-2.6095611164300907,0,1
1,195,0.0,0,4231,1.0,3,1,0.5240235916706174,78,4,-0.48496418734974894,1,4,1,-2.5850174322876724,-2.6095611164300907,0,1
1,315,1.0,1,4594,1.0,3,2,0.5707145567744745,36,5,1.0389956377169756,3,4,3,0.44105535025487397,0.437432212009259,187,1
1,60,1.0,1,3321,1.0,2,1,0.5668236430158194,321,1,-0.48496418734974894,1,1,1,0.44105535025487397,0.5022618572952027,182,1
1,659,1.0,0,3634,1.0,3,2,0.4345325752215577,22,7,1.8009755502503377,3,4,4,0.44105535025487397,0.6319211478670901,69,1
1,147,1.0,1,4604,1.0,3,4,0.47344171280810554,42,2,-0.48496418734974894,1,1,4,0.44105535025487397,0.34018774408034386,200,1
1,55,0.0,0,3299,1.0,2,1,-2.129579591731929,0,1,-0.48496418734974894,2,0,1,-2.5850174322876724,-2.6095611164300907,1,1
1,50,0.0,0,3273,1.0,2,1,0.4539871440148314,11,1,-0.48496418734974894,1,1,1,0.44105535025487397,-1.3129682107112182,13,1
1,75,1.0,1,3302,1.0,3,1,0.5551509017398555,521,4,-0.48496418734974894,1,1,2,0.44105535025487397,0.5670915025811464,232,1
1,100,0.0,0,3271,1.0,3,1,0.5434781604638911,380,2,-0.48496418734974894,1,1,1,-2.5850174322876724,-0.17844941820720514,300,1
1,85,0.0,0,3857,1.0,3,1,0.4967871953600339,60,2,-0.48496418734974894,1,1,1,0.44105535025487397,-2.6095611164300907,1,1
1,137,1.0,1,3328,1.0,3,1,0.512350850394653,383,2,-0.48496418734974894,1,2,1,0.44105535025487397,0.6319211478670901,146,1
1,72,0.0,0,3288,1.0,2,2,0.3995143513936649,26,1,-0.48496418734974894,1,1,2,-2.5850174322876724,0.6319211478670901,287,1
1,100,0.0,0,3270,1.0,2,3,0.5473690742225458,67,2,-0.48496418734974894,1,1,3,0.44105535025487397,-0.17844941820720514,288,1
1,101,1.0,1,3268,1.0,3,1,0.5473690742225458,51,2,-0.48496418734974894,1,2,1,0.44105535025487397,0.6319211478670901,251,1
1,105,0.0,0,4639,1.0,3,1,0.48122354032541487,7,2,-0.48496418734974894,1,0,1,-2.5850174322876724,0.6319211478670901,217,1
1,45,1.0,1,3518,1.0,2,1,0.5473690742225458,80,2,-0.48496418734974894,1,1,1,0.44105535025487397,0.6319211478670901,260,1
1,175,0.0,0,3268,1.0,3,1,0.4384234889802124,43,4,-0.48496418734974894,2,2,1,0.44105535025487397,-2.6095611164300907,0,1
1,115,1.0,0,3314,1.0,3,13,0.4967871953600339,338,4,-0.48496418734974894,1,2,15,0.44105535025487397,0.34018774408034386,250,1
1,250,0.0,0,3683,1.0,3,3,0.333368817496534,3,5,1.8009755502503377,2,2,3,0.44105535025487397,-0.7295014031377259,2,1
1,143,0.0,0,3285,1.0,2,1,0.5356963329465814,27,2,-0.48496418734974894,1,1,1,-2.5850174322876724,0.6319211478670901,276,1
1,181,1.0,1,3285,1.0,3,1,0.5318054191879267,128,3,-0.48496418734974894,2,2,1,0.44105535025487397,0.6319211478670901,117,1
1,132,1.0,1,3489,1.0,3,3,0.5395872467052364,178,4,0.2770157251836133,2,2,4,0.44105535025487397,0.04845434029359735,93,1
1,506,0.0,0,3262,1.0,3,2,0.48511445408406956,146,8,1.0389956377169756,4,5,2,0.44105535025487397,-0.1460345955642333,215,1
1,65,0.0,0,3262,1.0,3,1,0.5707145567744745,63,2,0.2770157251836133,1,1,1,-0.4365057566824646,-0.30810870877909247,97,1
1,65,1.0,0,3256,1.0,2,2,0.48511445408406956,155,2,-0.48496418734974894,1,1,2,0.44105535025487397,0.5670915025811464,132,1
1,90,0.0,0,3270,1.0,3,3,0.4423144027388674,28,2,-0.48496418734974894,1,2,3,0.44105535025487397,-0.30810870877909247,186,1
1,99,1.0,1,3461,1.0,3,24,0.430641661462903,13,2,-0.48496418734974894,1,1,24,0.44105535025487397,0.6319211478670901,275,1
1,57,0.0,0,3260,1.0,2,1,0.5512599879812005,384,1,-0.48496418734974894,1,1,1,0.44105535025487397,-2.6095611164300907,155,1
1,49,0.0,0,3439,1.0,2,10,0.48511445408406956,102,2,0.2770157251836133,1,2,11,0.1989695276514704,0.24294327615142836,268,1
1,167,0.0,0,3255,1.0,3,1,0.5162417641533077,156,4,-0.48496418734974894,1,2,1,0.44105535025487397,-1.7991905503557954,118,1
1,65,0.0,0,3853,1.0,2,3,0.5746054705331292,19,2,-0.48496418734974894,1,1,3,0.44105535025487397,-0.5350124672798949,320,1
1,118,0.0,0,3640,1.0,3,1,0.3878416101177005,116,2,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,0,1
1,78,0.0,0,4335,1.0,3,2,0.5551509017398555,63,2,-0.48496418734974894,1,1,2,0.44105535025487397,-0.17844941820720514,174,1
1,160,1.0,1,3421,1.0,3,1,0.5668236430158194,72,2,-0.48496418734974894,1,1,1,0.44105535025487397,0.6319211478670901,106,1
1,215,0.0,0,4411,1.0,3,1,0.4656598852907958,9,4,-0.48496418734974894,1,0,1,0.44105535025487397,-2.6095611164300907,2,1
1,86,1.0,1,3383,1.0,3,7,0.5395872467052364,330,2,-0.48496418734974894,1,1,9,0.44105535025487397,0.5670915025811464,87,1
1,61,1.0,0,3256,1.0,2,2,0.5084599366359983,137,2,-0.48496418734974894,1,0,2,0.44105535025487397,0.5670915025811464,81,1
1,135,1.0,0,3461,1.0,3,24,0.48511445408406956,19,3,-0.48496418734974894,2,2,24,0.44105535025487397,0.6319211478670901,275,1
1,80,1.0,0,3251,1.0,3,7,0.4384234889802124,10,2,-0.48496418734974894,0,2,10,0.44105535025487397,0.5670915025811464,253,1
1,80,1.0,0,3374,1.0,3,1,0.5201326779119624,258,2,-0.48496418734974894,1,1,1,0.44105535025487397,0.6319211478670901,105,1
1,257,1.0,0,3426,1.0,3,1,0.4967871953600339,186,2,0.2770157251836133,1,1,1,0.44105535025487397,0.6319211478670901,150,1
1,136,1.0,1,3251,1.0,2,2,0.5162417641533077,75,2,-0.48496418734974894,1,0,2,0.44105535025487397,0.3726025667233157,215,1
1,105,1.0,1,3250,1.0,3,1,0.5629327292571649,168,6,-0.48496418734974894,1,4,1,0.44105535025487397,0.6319211478670901,201,1
1,191,0.0,0,3250,1.0,3,1,-2.129579591731929,0,2,-0.48496418734974894,1,0,1,-2.5850174322876724,-2.6095611164300907,3,1
1,142,0.0,0,4104,1.0,3,1,0.5045690228773433,30,2,-0.48496418734974894,1,1,1,-0.16415920625363514,-1.3129682107112182,217,1
1,120,0.0,0,3250,1.0,2,2,0.4890053678427246,92,2,-0.48496418734974894,1,1,5,-2.5850174322876724,-2.6095611164300907,0,1
1,90,1.0,1,3249,1.0,2,2,0.5084599366359983,99,2,-0.48496418734974894,1,1,2,0.44105535025487397,0.5995063252241182,222,1
1,160,0.0,0,3525,1.0,2,1,0.5045690228773433,45,2,0.2770157251836133,1,0,1,-2.5850174322876724,-2.6095611164300907,0,1
1,268,1.0,1,3357,1.0,3,3,0.5162417641533077,117,4,1.0389956377169756,2,2,4,0.44105535025487397,0.24294327615142836,90,1
1,85,0.0,0,3240,1.0,3,1,0.3995143513936649,42,2,-0.48496418734974894,0,0,1,0.44105535025487397,-1.6695312597839085,83,1
1,450,1.0,1,3259,1.0,3,1,0.5318054191879267,92,4,-0.48496418734974894,1,1,2,0.44105535025487397,0.30777292143737206,1,1
1,425,1.0,1,3240,1.0,3,1,0.5201326779119624,16,5,-0.48496418734974894,2,3,1,0.44105535025487397,0.6319211478670901,285,1
1,65,0.0,0,3853,1.0,2,3,0.5356963329465814,50,2,-0.48496418734974894,1,1,3,0.44105535025487397,-0.5350124672798949,321,1
1,70,0.0,0,3853,1.0,2,3,0.512350850394653,29,1,-0.48496418734974894,1,1,3,0.44105535025487397,-0.5350124672798949,351,1
1,58,0.0,0,3244,1.0,2,2,0.5395872467052364,7,1,0.2770157251836133,1,1,2,0.44105535025487397,-0.17844941820720514,297,1
1,235,1.0,0,3246,1.0,3,1,0.3722779550830815,138,6,-0.48496418734974894,3,3,1,0.44105535025487397,0.6319211478670901,117,1
1,91,0.0,0,3376,1.0,3,1,0.5668236430158194,14,2,-0.48496418734974894,2,1,1,-2.5850174322876724,-2.6095611164300907,365,1
1,226,1.0,1,3237,1.0,3,5,0.5084599366359983,32,3,-0.48496418734974894,1,2,5,0.44105535025487397,0.21052845350845653,309,1
1,58,0.0,0,3244,1.0,2,2,0.5162417641533077,10,1,0.2770157251836133,1,1,2,0.44105535025487397,-0.17844941820720514,356,1
1,40,0.0,0,3439,1.0,2,10,0.4345325752215577,22,2,0.2770157251836133,1,1,11,0.1989695276514704,0.24294327615142836,365,1
1,30,0.0,0,3439,1.0,2,10,0.5434781604638911,31,2,-0.48496418734974894,1,1,11,0.1989695276514704,0.24294327615142836,326,1
1,30,0.0,0,3439,1.0,2,10,0.5201326779119624,21,1,-0.48496418734974894,1,1,11,0.1989695276514704,0.24294327615142836,236,1
1,130,0.0,0,3236,1.0,3,1,0.5084599366359983,119,4,-0.48496418734974894,2,2,1,0.44105535025487397,-0.6646717578517823,73,1
1,70,0.0,0,3439,1.0,2,10,0.4967871953600339,8,1,-0.48496418734974894,1,1,11,0.1989695276514704,0.24294327615142836,330,1
1,35,0.0,0,3439,1.0,2,10,0.527914505429272,29,1,0.2770157251836133,1,1,11,0.1989695276514704,0.24294327615142836,270,1
1,194,1.0,1,4080,1.0,3,2,0.512350850394653,436,2,-0.48496418734974894,0,1,3,0.44105535025487397,0.5022618572952027,271,1
1,184,0.0,0,4161,1.0,3,1,0.5512599879812005,19,2,-0.48496418734974894,1,1,1,0.44105535025487397,-0.4377679993509795,192,1
1,87,1.0,1,4647,1.0,2,3,0.5434781604638911,180,1,0.2770157251836133,1,1,3,0.44105535025487397,0.6319211478670901,245,1
1,275,0.0,0,4236,1.0,3,1,0.4695507990494505,39,2,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,278,1
1,30,0.0,0,3439,1.0,2,10,0.527914505429272,6,1,0.2770157251836133,1,0,11,0.1989695276514704,0.24294327615142836,121,1
1,30,0.0,0,3439,1.0,2,10,0.5940600393264029,12,1,0.2770157251836133,1,1,11,0.1989695276514704,0.24294327615142836,240,1
1,350,1.0,1,3234,1.0,3,1,0.5395872467052364,37,5,-0.48496418734974894,3,3,1,0.44105535025487397,0.08086916293656919,331,1
1,110,0.0,0,3256,1.0,3,1,0.5045690228773433,13,2,-0.48496418734974894,1,1,2,-2.5850174322876724,-0.4377679993509795,115,1
1,110,1.0,0,3524,1.0,3,1,0.4967871953600339,63,3,-0.48496418734974894,1,2,3,0.44105535025487397,0.6319211478670901,186,1
1,130,0.0,0,3233,1.0,3,1,0.49289628160137927,123,2,-0.48496418734974894,1,1,1,0.44105535025487397,-0.5998421125658386,302,1
1,339,1.0,1,3242,1.0,3,1,0.527914505429272,192,7,1.8009755502503377,4,4,1,0.44105535025487397,0.6319211478670901,113,1
1,89,1.0,1,3808,1.0,2,2,0.5512599879812005,102,1,-0.48496418734974894,1,1,3,0.44105535025487397,0.24294327615142836,299,1
1,180,0.0,0,3715,1.0,3,2,0.4656598852907958,9,2,-0.48496418734974894,2,2,2,-0.31546284538076264,-0.17844941820720514,65,1
1,66,0.0,0,3288,1.0,2,2,0.4539871440148314,14,1,-0.48496418734974894,1,0,2,-2.5850174322876724,0.6319211478670901,224,1
1,89,0.0,0,3231,1.0,3,1,0.4423144027388674,67,3,-0.48496418734974894,1,2,1,0.44105535025487397,-0.6646717578517823,55,1
1,249,0.0,0,3284,1.0,3,1,0.5823872980504385,40,2,-0.48496418734974894,1,1,1,-1.0719810410163992,-2.6095611164300907,23,1
1,580,0.0,0,3530,1.0,3,1,0.4539871440148314,35,5,0.2770157251836133,2,3,1,-2.5850174322876724,-2.6095611164300907,134,1
1,245,0.0,0,3244,1.0,3,1,0.5162417641533077,5,2,-0.48496418734974894,1,0,1,0.44105535025487397,-2.6095611164300907,94,1
1,262,1.0,1,3537,1.0,3,2,0.4773326265667602,159,5,-0.48496418734974894,1,3,3,0.44105535025487397,0.4698470346522309,187,1
1,205,1.0,1,3410,1.0,2,1,0.527914505429272,310,2,-0.48496418734974894,1,1,1,0.44105535025487397,0.6319211478670901,192,1
1,111,1.0,1,3227,1.0,3,1,0.5668236430158194,169,2,-0.48496418734974894,1,0,1,0.44105535025487397,0.5670915025811464,344,1
1,175,0.0,0,4094,1.0,3,1,0.42675074770424837,21,2,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,1,1
1,200,1.0,0,4004,1.0,3,1,-2.129579591731929,0,4,1.0389956377169756,3,0,2,0.44105535025487397,0.6319211478670901,237,1
1,214,0.0,0,3623,1.0,3,1,0.5940600393264029,3,6,-0.48496418734974894,3,3,1,-2.5850174322876724,-2.6095611164300907,0,1
1,199,0.0,0,4202,1.0,3,5,0.430641661462903,74,2,-0.48496418734974894,0,1,5,0.44105535025487397,-0.30810870877909247,124,1
1,68,0.0,0,3373,1.0,3,1,0.5707145567744745,16,4,-0.48496418734974894,1,2,1,-2.5850174322876724,-2.6095611164300907,185,1
1,120,1.0,1,3851,1.0,3,1,0.5512599879812005,380,3,-0.48496418734974894,1,1,2,0.44105535025487397,0.6319211478670901,235,1
1,155,1.0,1,4403,1.0,3,1,0.5551509017398555,368,2,-0.48496418734974894,1,1,1,0.44105535025487397,0.6319211478670901,122,1
1,161,1.0,1,4205,1.0,3,3,0.5395872467052364,99,2,-0.48496418734974894,0,1,5,0.44105535025487397,0.5022618572952027,301,1
1,82,0.0,0,4634,1.0,3,1,0.5590418154985102,43,2,-0.48496418734974894,0,1,1,-2.5850174322876724,-2.1557535994284853,206,1
1,55,1.0,1,3229,1.0,2,3,0.5629327292571649,85,1,1.0389956377169756,1,1,3,0.44105535025487397,0.5346766799381745,195,1
1,60,0.0,0,3494,1.0,3,1,0.5551509017398555,115,2,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,365,1
1,175,0.0,0,3715,1.0,3,2,0.42675074770424837,30,6,-0.48496418734974894,2,2,2,-0.31546284538076264,-0.17844941820720514,65,1
1,225,1.0,1,3224,1.0,3,1,0.5395872467052364,49,2,-0.48496418734974894,1,1,1,0.44105535025487397,0.4698470346522309,61,1
1,265,1.0,1,4300,1.0,3,1,0.5201326779119624,422,5,-0.48496418734974894,1,3,1,0.44105535025487397,0.34018774408034386,306,1
1,156,0.0,0,3224,1.0,3,2,0.5084599366359983,178,4,-0.48496418734974894,1,2,2,0.44105535025487397,-0.9888199842815003,3,1
1,170,0.0,0,3224,1.0,3,1,0.49289628160137927,27,2,-0.48496418734974894,1,0,1,-2.5850174322876724,0.04845434029359735,308,1
1,51,1.0,0,3247,1.0,2,2,0.527914505429272,170,2,0.2770157251836133,1,1,2,0.44105535025487397,0.5995063252241182,101,1
1,99,1.0,0,3461,1.0,3,24,0.48122354032541487,17,2,-0.48496418734974894,1,1,24,0.44105535025487397,0.6319211478670901,298,1
1,112,1.0,0,3461,1.0,3,24,0.4539871440148314,25,2,-0.48496418734974894,1,0,24,0.44105535025487397,0.6319211478670901,185,1
1,115,1.0,0,3285,1.0,3,1,0.4890053678427246,173,3,-0.48496418734974894,1,1,3,0.44105535025487397,0.34018774408034386,131,1
1,226,1.0,0,3222,1.0,3,1,0.4656598852907958,281,2,-0.48496418734974894,0,1,3,0.44105535025487397,0.6319211478670901,311,1
1,398,0.0,0,3763,1.0,3,19,0.5940600393264029,3,3,-0.48496418734974894,1,1,20,0.44105535025487397,-0.6646717578517823,0,1
1,40,1.0,0,3567,1.0,2,1,0.45787805777348645,225,1,-0.48496418734974894,1,1,1,0.44105535025487397,0.08086916293656919,22,1
1,124,0.0,0,3269,1.0,3,1,0.527914505429272,42,4,1.0389956377169756,2,2,1,-2.5850174322876724,-1.2805533880682465,237,1
1,160,1.0,1,3206,1.0,3,1,0.5084599366359983,68,2,-0.48496418734974894,1,1,2,0.44105535025487397,0.6319211478670901,272,1
1,175,0.0,0,3222,1.0,3,1,0.4656598852907958,21,2,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,9,1
1,42,0.0,0,3630,1.0,2,1,0.46176897153214114,111,1,-0.48496418734974894,1,1,3,-1.5258919583977812,-1.7343609050698516,0,1
1,189,1.0,0,3289,1.0,2,5,0.35282338628980775,16,2,-0.48496418734974894,1,1,5,0.44105535025487397,0.6319211478670901,185,1
1,70,1.0,1,3237,1.0,2,5,0.5240235916706174,96,1,-0.48496418734974894,1,1,5,0.44105535025487397,0.21052845350845653,198,1
1,890,0.0,0,3763,1.0,3,19,0.5940600393264029,1,4,-0.48496418734974894,1,2,20,0.44105535025487397,-0.6646717578517823,1,1
1,194,1.0,1,3222,1.0,3,2,0.48122354032541487,121,4,-0.48496418734974894,1,2,2,0.44105535025487397,0.5022618572952027,324,1
1,185,1.0,0,3289,1.0,2,5,0.36060521380711746,10,2,-0.48496418734974894,1,1,5,0.44105535025487397,0.6319211478670901,0,1
1,335,0.0,0,3283,1.0,3,1,0.5434781604638911,31,5,0.2770157251836133,3,3,2,0.44105535025487397,-0.11361977292126146,40,1
1,39,0.0,0,1086,1.0,3,7,0.4656598852907958,78,2,-0.48496418734974894,1,1,50,0.44105535025487397,-0.11361977292126146,9,1
1,88,0.0,0,3935,1.0,2,2,0.5940600393264029,2,2,-0.48496418734974894,1,0,2,0.44105535025487397,-2.6095611164300907,129,1
1,99,1.0,1,3339,1.0,3,1,0.5551509017398555,165,4,-0.48496418734974894,1,2,1,0.44105535025487397,0.6319211478670901,114,1
1,409,0.0,0,3593,1.0,3,1,-2.129579591731929,0,5,1.0389956377169756,2,2,1,-2.5850174322876724,-2.6095611164300907,3,1
1,176,0.0,0,4031,1.0,3,20,-2.129579591731929,0,3,-0.48496418734974894,1,1,20,0.44105535025487397,-0.6646717578517823,203,1
1,90,0.0,0,3200,1.0,3,1,0.3800597826003912,20,2,-0.48496418734974894,0,1,1,-2.5850174322876724,-2.6095611164300907,278,1
1,50,0.0,0,3204,1.0,2,1,0.5940600393264029,9,1,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,302,1
1,130,1.0,0,4634,1.0,3,1,0.42285983394559334,101,2,-0.48496418734974894,1,1,2,0.44105535025487397,0.3726025667233157,71,1
1,165,1.0,1,3253,1.0,3,1,0.5668236430158194,109,2,-0.48496418734974894,1,1,2,0.44105535025487397,0.4698470346522309,155,1
1,127,0.0,0,5120,1.0,3,5,0.3995143513936649,2,6,-0.48496418734974894,1,2,5,0.13844807200061943,-1.2481385654252748,259,1
1,120,1.0,1,3216,1.0,3,1,0.5473690742225458,59,2,-0.48496418734974894,1,0,1,0.44105535025487397,0.6319211478670901,196,1
1,118,1.0,1,3199,1.0,3,2,0.5395872467052364,126,7,-0.48496418734974894,1,3,2,0.44105535025487397,0.2753580987944002,158,1
1,95,0.0,0,3216,1.0,2,1,0.5240235916706174,17,1,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,1,1
1,125,1.0,0,4172,1.0,3,1,0.5045690228773433,464,2,-0.48496418734974894,1,1,4,0.44105535025487397,0.5670915025811464,82,1
1,128,1.0,1,3461,1.0,3,24,0.5590418154985102,22,2,-0.48496418734974894,1,1,24,0.44105535025487397,0.6319211478670901,317,1
1,40,1.0,0,3198,1.0,2,3,0.5201326779119624,152,2,1.0389956377169756,1,1,3,0.44105535025487397,0.6319211478670901,79,1
1,85,1.0,1,3391,1.0,2,2,0.5590418154985102,146,2,-0.48496418734974894,1,1,2,0.44105535025487397,0.40501738936628756,362,1
1,70,1.0,0,3222,1.0,2,9,0.5395872467052364,94,2,-0.48496418734974894,1,1,10,0.44105535025487397,0.5670915025811464,328,1
1,120,1.0,1,3233,1.0,3,3,0.5395872467052364,85,2,-0.48496418734974894,1,2,3,0.44105535025487397,0.6319211478670901,91,1
1,99,1.0,1,3461,1.0,3,24,0.5201326779119624,16,2,-0.48496418734974894,1,1,24,0.44105535025487397,0.6319211478670901,250,1
1,171,1.0,0,3289,1.0,2,5,0.45009623025617673,28,2,-0.48496418734974894,1,1,5,0.44105535025487397,0.6319211478670901,0,1
1,288,1.0,0,3289,1.0,2,5,0.2049686634609269,6,4,-0.48496418734974894,1,2,5,0.44105535025487397,0.6319211478670901,0,1
1,65,0.0,0,3192,1.0,3,1,0.5240235916706174,11,3,-0.48496418734974894,1,2,1,-2.5850174322876724,-2.6095611164300907,174,1
1,528,1.0,1,3212,1.0,3,6,0.5823872980504385,30,6,1.0389956377169756,2,2,7,0.44105535025487397,0.6319211478670901,95,1
1,255,0.0,0,3354,1.0,3,6,0.2049686634609269,1,4,-0.48496418734974894,2,2,6,0.13844807200061943,-0.17844941820720514,7,1
1,80,1.0,1,3330,1.0,2,1,0.5512599879812005,486,2,-0.48496418734974894,1,0,1,0.44105535025487397,0.6319211478670901,134,1
1,550,0.0,0,3479,1.0,3,1,0.333368817496534,3,4,1.0389956377169756,2,2,1,-2.5850174322876724,-2.6095611164300907,1,1
1,65,0.0,0,3210,1.0,3,1,0.5356963329465814,13,2,-0.48496418734974894,1,1,1,0.44105535025487397,-1.3129682107112182,173,1
1,204,0.0,0,4260,1.0,3,1,0.5940600393264029,9,2,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,0,1
1,70,1.0,1,4027,1.0,2,2,0.5746054705331292,204,1,-0.48496418734974894,1,1,2,0.44105535025487397,0.30777292143737206,312,1
1,60,1.0,1,4027,1.0,2,2,0.5707145567744745,180,1,-0.48496418734974894,1,1,2,0.44105535025487397,0.30777292143737206,330,1
1,160,0.0,0,5022,1.0,3,8,0.4890053678427246,15,4,1.0389956377169756,3,3,8,0.44105535025487397,-0.859160693709613,210,1
1,41,0.0,0,3608,1.0,2,7,0.42285983394559334,57,2,-0.48496418734974894,1,1,7,-1.6771955975249087,0.21052845350845653,0,1
1,400,0.0,0,3836,1.0,3,1,0.5629327292571649,13,2,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,95,1
1,110,0.0,0,3608,1.0,3,7,0.3800597826003912,121,4,-0.48496418734974894,2,2,7,-1.6771955975249087,0.21052845350845653,0,1
1,250,0.0,0,4491,1.0,3,1,0.3800597826003912,29,2,-0.48496418734974894,1,0,1,-2.5850174322876724,-2.05850913149957,119,1
1,69,0.0,0,3608,1.0,3,7,0.39173252387635554,65,2,-0.48496418734974894,0,1,7,-1.6771955975249087,0.21052845350845653,62,1
1,46,1.0,0,3223,1.0,2,8,0.4773326265667602,28,2,-0.48496418734974894,1,1,8,0.44105535025487397,0.6319211478670901,0,1
1,40,1.0,1,3198,1.0,2,3,0.5356963329465814,169,2,1.0389956377169756,1,1,3,0.44105535025487397,0.6319211478670901,25,1
1,100,0.0,0,3725,1.0,3,1,0.4890053678427246,425,2,-0.48496418734974894,1,2,1,0.44105535025487397,-0.08120495027828963,1,1
1,66,1.0,0,3489,1.0,2,2,0.48122354032541487,122,1,-0.48496418734974894,1,1,2,0.44105535025487397,0.34018774408034386,23,1
1,40,1.0,0,3312,1.0,2,16,0.45787805777348645,23,1,-0.48496418734974894,1,1,16,0.44105535025487397,0.5995063252241182,88,1
1,41,1.0,0,3312,1.0,2,16,0.5201326779119624,40,1,-0.48496418734974894,1,1,16,0.44105535025487397,0.5995063252241182,226,1
1,329,0.0,0,4318,1.0,3,1,0.5240235916706174,49,2,-0.48496418734974894,1,1,1,-2.5850174322876724,0.6319211478670901,275,1
1,74,0.0,0,4320,1.0,2,1,0.5707145567744745,18,3,-0.48496418734974894,1,1,1,0.44105535025487397,-2.6095611164300907,145,1
1,123,0.0,0,3159,1.0,3,2,0.5395872467052364,82,2,-0.48496418734974894,0,2,2,0.44105535025487397,-0.048790127635317794,301,1
1,101,0.0,0,3220,1.0,2,1,0.5551509017398555,30,1,-0.48496418734974894,1,1,1,-2.5850174322876724,-2.6095611164300907,3,1
1,180,1.0,1,3377,1.0,3,2,0.5512599879812005,163,2,-0.48496418734974894,1,1,2,0.44105535025487397,0.6319211478670901,308,1
1,70,0.0,0,3178,1.0,3,1,0.5356963329465814,88,2,-0.48496418734974894,1,0,1,0.44105535025487397,-0.30810870877909247,269,1
1,60,0.0,0,3292,1.0,2,15,0.3995143513936649,12,1,1.0389956377169756,1,1,16,0.44105535025487397,-0.30810870877909247,0,1
1,141,0.0,0,4765,1.0,3,1,0.5940600393264029,3,2,-0.48496418734974894,1,1,1,-0.5575486679841662,-2.6095611164300907,80,1
1,80,0.0,0,3156,1.0,3,1,0.5006781091186886,106,2,-0.48496418734974894,1,1,1,0.44105535025487397,-0.6646717578517823,304,1
1,233,1.0,1,4153,1.0,3,1,0.5045690228773433,152,5,-0.48496418734974894,3,3,1,0.44105535025487397,0.437432212009259,232,1
1,209,0.0,0,3156,1.0,3,1,0.5434781604638911,15,5,1.0389956377169756,2,2,2,-2.5850174322876724,-2.6095611164300907,186,1
1,259,0.0,0,3598,1.0,3,1,0.5940600393264029,3,3,1.0389956377169756,2,2,1,-2.5850174322876724,-2.6095611164300907,2,1
1,120,1.0,1,3362,1.0,3,1,0.5395872467052364,89,5,-0.48496418734974894,2,2,1,0.44105535025487397,0.30777292143737206,151,1
1,180,0.0,0,3225,1.0,3,3,0.48511445408406956,152,4,-0.48496418734974894,1,2,3,0.44105535025487397,-0.4701828219939513,353,1
1,126,1.0,1,3206,1.0,2,1,0.5045690228773433,13,2,-0.48496418734974894,1,1,1,0.44105535025487397,0.5022618572952027,276,1
1,38,0.0,0,3608,1.0,2,7,0.40729617891097425,46,2,-0.48496418734974894,2,1,7,-1.6771955975249087,0.21052845350845653,0,1
1,125,1.0,0,3944,1.0,3,2,0.5084599366359983,160,4,-0.48496418734974894,1,2,5,0.44105535025487397,0.6319211478670901,281,1
